State,State_Code,Station,Year,Month,Date,Day,MinTemp,MaxTemp,Rain
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,October,21,Mo,3.1,26.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,October,22,Tu,5.8,28.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,October,23,We,5.8,29.2,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,October,24,Th,6.8,31.2,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,October,25,Fr,9.1,31.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,October,26,Sa,12.3,18.2,7.6
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,October,27,Su,4.6,20.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,October,28,Mo,3.7,22.9,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,October,29,Tu,5.6,27.4,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,October,30,We,8.8,29.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,October,31,Th,7,31.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,1,Fr,10.4,32.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,2,Sa,13.9,31.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,3,Su,15.8,25.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,4,Mo,11.5,22.6,12.4
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,5,Tu,8.6,19,0.2
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,6,We,7.2,23.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,7,Th,11.3,19.4,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,8,Fr,12.7,18.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,9,Sa,1.6,16.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,10,Su,8.4,20.4,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,11,Mo,3.7,26.4,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,12,Tu,5.8,26.6,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,13,We,6.7,20.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,14,Th,7.1,24.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,15,Fr,11.8,25.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,16,Sa,8.4,25.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,17,Su,9.6,25.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,18,Mo,6.8,27,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,19,Tu,8.4,32.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,20,We,8.4,31.4,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,21,Th,10.9,39,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,22,Fr,16.9,34.9,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,23,Sa,12.9,33.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,24,Su,8.1,28.6,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,25,Mo,10.7,31.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,26,Tu,15.4,27.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,27,We,1.6,27.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,28,Th,5.6,30.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,29,Fr,12.6,33.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,November,30,Sa,11.8,23.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,1,Su,4.6,21.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,2,Mo,7.4,15.1,0.6
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,3,Tu,8.5,20.8,0.6
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,4,We,12.6,24.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,5,Th,11.2,28.2,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,6,Fr,15.7,28,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,7,Sa,11.1,29.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,8,Su,11.1,29.9,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,9,Mo,14.9,34.9,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,10,Tu,12.2,38.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,11,We,11.3,32.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,12,Th,12.8,30.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,13,Fr,12.8,27.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,14,Sa,9.2,29.6,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,15,Su,12.9,29,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,16,Mo,10.6,32,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,17,Tu,12.1,32.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,18,We,12.2,36.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,19,Th,15.8,39.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,20,Fr,12.8,39,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,21,Sa,14.7,41.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,22,Su,15.5,24.9,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,23,Mo,8.6,32.4,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,24,Tu,15.3,28.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,25,We,15.1,32.2,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,26,Th,15.6,35,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,27,Fr,15.3,36.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,28,Sa,17.1,37.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,29,Su,19.6,36.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,30,Mo,17.6,39.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2019,December,31,Tu,19.8,38,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,1,We,13.5,33.2,0.2
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,2,Th,10.7,33.2,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,3,Fr,15.6,37.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,4,Sa,18.5,44,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,5,Su,17.3,21.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,6,Mo,14.3,21.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,7,Tu,15,35,0.4
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,8,We,16.3,34.9,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,9,Th,15.7,26.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,10,Fr,17.8,39.4,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,11,Sa,15.5,28.3,0.2
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,12,Su,14.4,22.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,13,Mo,9.7,26.9,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,14,Tu,12.7,32.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,15,We,15.3,33.2,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,16,Th,15.9,29.3,1
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,17,Fr,16.5,24.8,4
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,18,Sa,17.1,25.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,19,Su,13.6,31.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,20,Mo,16,27.9,4.4
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,21,Tu,14,27.6,2.6
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,22,We,11.8,34.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,23,Th,19.1,34.9,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,24,Fr,14.8,28.8,3.2
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,25,Sa,16.4,33.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,26,Su,16.9,34.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,27,Mo,14.2,35.9,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,28,Tu,20.5,34.4,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,29,We,13.3,32,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,30,Th,13.4,37.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,January,31,Fr,16.7,41.9,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,1,Sa,25.5,42.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,2,Su,26.7,33.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,3,Mo,15.3,29.2,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,4,Tu,7,25.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,5,We,10,29.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,6,Th,15.7,25.4,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,7,Fr,16.4,23.7,0.8
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,8,Sa,16.3,23.9,1.8
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,9,Su,15.5,18.4,3.4
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,10,Mo,15.4,27.6,60.4
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,11,Tu,17.2,28.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,12,We,17.3,28.2,0.2
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,13,Th,19.4,27.4,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,14,Fr,14.5,29.2,2.6
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,15,Sa,18.1,29.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,16,Su,15.9,26,6.8
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,17,Mo,16.6,26.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,18,Tu,17.8,31.2,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,19,We,14.5,21.1,4
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,20,Th,11,25.4,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,21,Fr,12.1,26.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,22,Sa,13.9,26.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,23,Su,12.7,26.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,24,Mo,13.9,29.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,25,Tu,12.7,30.6,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,26,We,18,29.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,27,Th,10.3,26.2,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,28,Fr,6.8,28.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,February,29,Sa,10.5,26.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,1,Su,11.9,31,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,2,Mo,13.1,31.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,3,Tu,14.6,19,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,4,We,14.5,19,12.8
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,5,Th,15.1,19.6,37.6
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,6,Fr,17.3,25.5,22
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,7,Sa,14.6,23.2,0.8
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,8,Su,13,20.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,9,Mo,10.9,21.1,4
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,10,Tu,8.6,23.7,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,11,We,10.6,24.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,12,Th,8.9,24.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,13,Fr,8.9,25,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,14,Sa,8.6,18.2,5
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,15,Su,4.3,19.6,1.8
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,16,Mo,7.2,20.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,17,Tu,7.1,22.9,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,18,We,7,25.2,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,19,Th,10.6,28.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,20,Fr,15,28.6,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,21,Sa,7.3,24.3,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,22,Su,7.6,25.4,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,23,Mo,11.8,21.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,24,Tu,8.7,23,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,25,We,12.9,24.9,0.2
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,26,Th,9.7,20.9,2
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,27,Fr,11.5,21.5,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,28,Sa,5.3,22.1,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,29,Su,11.1,25,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,30,Mo,15.2,23.7,13.2
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,March,31,Tu,13.4,23.6,0.4
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,April,1,We,10.1,25.8,0
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,April,2,Th,13.8,20,1.4
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,April,3,Fr,11.3,16.9,20
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,April,4,Sa,12.8,16.6,8.2
Australian Capital Territory,ACT,Canberra Airport {station 070351},2020,April,5,Su,9,14.3,1.4
